"","assessment_sequence_id","student_id","student_or_la","pre_agree_to_participate","pre_submitted","pre_duration","post_agree_to_participate","post_submitted","post_duration","pre_answered","post_answered","pre_score","post_score","effect_size","learning_gain","gender_text","male","female","transgender","genderqueer_nonconforming","gender_noanswer","gender_other","hispanic","white","black","asian","american_indian","hawaiian_or_other_pacific_islander","race_noanswer","race_other","year_in_school","first_time","min_week_w_la_0","min_week_w_la_1to5","min_week_w_la_6to15","min_week_w_la_16to30","min_week_w_la_30plus","pre_1","pre_2","pre_3","pre_4","pre_5","pre_6","pre_7","pre_8","pre_9","pre_10","pre_11","pre_12","pre_13","pre_14","pre_15","pre_16","pre_17","pre_18","pre_19","pre_20","pre_21","pre_22","pre_23","pre_24","pre_25","pre_26","pre_27","pre_28","pre_29","pre_30","pre_31","pre_32","pre_33","pre_34","pre_35","pre_36","pre_37","pre_38","pre_39","pre_40","pre_41","pre_42","pre_43","pre_44","pre_45","pre_46","pre_47","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_12","post_13","post_14","post_15","post_16","post_17","post_18","post_19","post_20","post_21","post_22","post_23","post_24","post_25","post_26","post_27","post_28","post_29","post_30","post_31","post_32","post_33","post_34","post_35","post_36","post_37","post_38","post_39","post_40","post_41","post_42","post_43","post_44","post_45","post_46","post_47","pre_48","pre_49","pre_50","post_48","post_49","post_50","course_id","institution_id","ccihe_id","term","year","Bio","Chem","Math","Physics","Astronomy","n_of_qs_on_assessment","students_enrolled","pre_tests_completed","pre_agrees_to_participate","pre_declines_to_participate","post_tests_completed","post_agrees_to_participate","post_declines_to_participate","pre_nonresponses_to_participate","post_non_responses_to_participate","student_to_la_ratio","course_strat_interactive_lecture","course_strat_lecture","course_strat_discuss_small_groups","course_strat_design_activities","course_strat_req_work_together","course_strat_instr_solves_quant","course_strat_instr_solves_qual","course_strat_students_solve_quant","course_strat_students_solve_qual","times_taught","course_learning_goals_prob_solving","course_learning_goals_concept_understanding","course_learning_goals_attitudes_appreciation","course_use_las","la_primary_role","la_secondary_role","weekly_planning_time","times_taught_w_las","used_collaborative_learning","how_collected","community_college","public_inst","assessment_code","course_strat_integrated_lab_lecture","participate_credit_pre","participate_credit_post","participate_email_reminders","participate_inclass_reminders","discipline","has_multiple_versions","filter_question","PRE_start_date","PRE_end_date","POST_start_date","POST_end_date","pre_51","pre_52","post_51","post_52","ethnicity_text","race_text","time_with_la","pre_demographics_before","pre_assessment_version","post_demographics_before","post_assessment_version","n_of_qs_on_assessment_post","parent_degree","mideastern","multiracial","pre_consent","post_consent","pre_1_C","pre_2_C","pre_3_C","pre_4_C","pre_5_C","pre_6_C","pre_7_C","pre_8_C","pre_9_C","pre_10_C","pre_11_C","pre_12_C","pre_13_C","pre_14_C","pre_15_C","pre_16_C","pre_17_C","pre_18_C","pre_19_C","pre_20_C","pre_21_C","pre_22_C","pre_23_C","pre_24_C","pre_25_C","post_1_C","post_2_C","post_3_C","post_4_C","post_5_C","post_6_C","post_7_C","post_8_C","post_9_C","post_10_C","post_11_C","post_12_C","post_13_C","post_14_C","post_15_C","post_16_C","post_17_C","post_18_C","post_19_C","post_20_C","post_21_C","post_22_C","post_23_C","post_24_C","post_25_C"
"11","33","1945","Student","I agree to participate","2015-09-10 00:00:00",730.348,NA,NA,NA,100,NA,32,NA,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",0,0,0,0,0,0,"c","d","b","e","d","c","b","a","e","d","a","a","e","a","c","d","e","b","a","a","b","d","a","e","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","33","1946","Student","I agree to participate","2015-09-10 00:00:00",1955.039,NA,NA,NA,100,NA,20,NA,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"2nd",1,0,0,0,0,0,"a","a","b","c","a","b","a","d","e","b","a","e","c","a","e","d","b","b","b","c","d","b","b","a","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","33","1948","Student","I agree to participate","2015-09-10 00:00:00",1255.079,NA,NA,NA,92,NA,76,NA,NA,NA,"Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,0,0,0,"c","b","d","a","b","a","c","b","e","c","c","a",NA,NA,"b","d","e","b","b","a","c","d","c","d","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,0,0,1,NA,NA,1,1,0,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","33","1949","Student","I agree to participate","2015-09-10 00:00:00",179.198,NA,NA,NA,100,NA,28,NA,NA,NA,"Female",0,1,0,0,0,0,0,0,0,1,0,0,0,0,"1st",1,0,0,0,0,0,"c","d","c","c","b","b","d","a","d","b","b","b","b","c","b","d","b","b","d","b","d","b","d","b","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","33","1950","Student","I agree to participate","2015-09-10 00:00:00",957.829,NA,NA,NA,100,NA,28,NA,NA,NA,"Male",1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1st",1,0,0,0,0,0,"c","c","c","c","d","c","d","d","a","d","c","a","e","b","c","c","d","b","b","a","d","d","b","b","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","33","1947","Student","I agree to participate","2015-09-10 00:00:00",44.932,NA,NA,NA,96,NA,20,NA,NA,NA,"Female",0,1,0,0,0,0,0,1,0,0,0,0,0,0,"4th",0,0,0,0,0,0,"e","b","e","a",NA,"c","d","b","a","a","e","d","a","e","b","e","c","c","a","d","a","a","c","e","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,0,1,NA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","33","1954","Student","I agree to participate","2015-09-10 00:00:00",1917.295,NA,NA,NA,100,NA,28,NA,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,0,0,0,"c","e","a","c","e","a","c","d","b","c","e","e","a","d","b","c","d","d","b","e","e","b","a","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","33","1952","Student","I agree to participate","2015-09-10 00:00:00",495.017,NA,NA,NA,100,NA,12,NA,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,0,0,0,"b","a","d","c","e","b","c","d","a","c","e","b","c","a","b","c","d","d","a","b","e","c","b","e","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","33","1955","Student","I agree to participate","2015-09-10 00:00:00",1204.595,NA,NA,NA,100,NA,20,NA,NA,NA,"Male",1,0,0,0,0,0,1,1,0,0,0,0,0,0,"1st",1,0,0,0,0,0,"b","d","a","c","c","a","a","a","a","e","d","b","a","a","c","d","a","d","b","d","b","b","e","d","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","33","1959","Student","I agree to participate","2015-09-10 00:00:00",581.303,NA,NA,NA,100,NA,24,NA,NA,NA,"Female",0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1st",1,0,0,0,0,0,"b","c","d","a","e","c","c","a","b","c","b","b","c","b","c","b","d","c","b","c","c","a","c","c","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","33","1958","Student","I agree to participate","2015-09-10 00:00:00",1505.723,NA,NA,NA,100,NA,52,NA,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,0,0,0,"c","d","a","c","b","a","e","a","b","b","d","a","e","d","b","d","e","b","b","a","e","d","d","d","d","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","33","1962","Student","I agree to participate","2015-09-10 00:00:00",2163.772,NA,NA,NA,96,NA,56,NA,NA,NA,"Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,0,0,0,"c","b","d","c","b","a","b","b","c","b",NA,"a","a","c","c","d","a","b","b","a","d","d","a","d","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,0,1,1,0,1,0,0,NA,1,0,0,0,1,0,1,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","33","1960","Student","I agree to participate","2015-09-10 00:00:00",465.874,NA,NA,NA,100,NA,20,NA,NA,NA,"Male",1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1st",1,0,0,0,0,0,"b","d","d","a","a","b","a","e","d","e","c","b","d","b","c","c","c","b","e","b","e","c","c","a","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,41,195003,"Fall","2015",0,0,1,0,0,25,37,23,28,1,0,0,0,6,29,"N/A","No","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (less than 50% of the total class time)",NA,60,"0",NA,"online",0,"Private","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","944","27422","Student","I agree to share","2017-08-24 20:22:18",2833.725,"I agree to share","2017-12-07 19:38:44",260.42,100,100,32,24,-0.447832739779384,"-0.11764705882353","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"2nd",1,0,0,1,0,0,"c","c","b","c","d","b","a","b","c","d","d","d","d","d","d","d","c","d","b","d","e","e","b","d","c","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","c","c","e","c","d","c","e","c","a","d","b","d","d","c","c","d","d","b","a","b","c","d","e","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",671,114,149772,"Fall","2017",0,0,1,0,0,25,22,21,16,5,20,15,6,0,1,"N/A","No","No","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,60,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
"25","944","27413","Student","I agree to share","2017-08-25 16:09:22",2241.313,"I agree to share","2017-12-04 13:35:41",1742.656,100,100,44,52,0.447832739779384,"0.14285714285714","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"3rd",1,0,1,0,0,0,"a","d","d","b","b","a","a","d","e","b","b","a","a","a","b","d","d","b","b","c","c","e","c","b","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","d","c","b","b","a","d","e","d","b","a","a","a","b","d","d","b","b","c","c","c","a","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",671,114,149772,"Fall","2017",0,0,1,0,0,25,22,21,16,5,20,15,6,0,1,"N/A","No","No","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,60,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0
"26","944","27412","Student","I agree to share","2017-08-24 09:44:27",1804.131,"I agree to share","2017-12-08 16:02:17",1267.968,100,100,64,60,-0.223916369889692,"-0.11111111111111","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,1,0,0,0,"c","b","d","a","b","a","e","d","e","c","b","a","c","c","b","d","a","c","b","b","e","d","b","d","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","d","a","b","a","e","b","e","d","a","a","d","c","b","d","a","e","b","b","b","d","c","d","a","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",671,114,149772,"Fall","2017",0,0,1,0,0,25,22,21,16,5,20,15,6,0,1,"N/A","No","No","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,60,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
"27","944","27414","Student","I agree to share","2017-08-22 17:11:10",1134.154,"I agree to share","2017-11-29 20:26:12",1801.155,100,100,56,72,0.895665479558769,"0.36363636363636","Male",1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1st",1,0,0,1,0,0,"c","b","d","a","e","b","a","b","e","b","b","a","d","a","b","d","d","d","b","a","b","c","a","d","e","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","c","b","d","a","b","a","c","d","e","c","c","a","d","c","b","d","e","b","b","a","b","d","a","d","b","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",671,114,149772,"Fall","2017",0,0,1,0,0,25,22,21,16,5,20,15,6,0,1,"N/A","No","No","Yes",NA,"Yes",NA,NA,NA,NA,"6",NA,NA,NA,"1","Facilitate small group discussions/activities during lecture (more than 50% of the total class time)",NA,60,"0",NA,"online",0,"Public","PCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1
