"","student_id","course_id","pre_score","post_score","institution_id","year","term","instructor","male","female","parent_degree","course_use_las","pre_1","pre_2","pre_3","pre_4","pre_5","pre_6","pre_7","pre_8","pre_9","pre_10","pre_11","pre_13","pre_14","pre_15","pre_16","pre_17","pre_18","post_1","post_2","post_3","post_4","post_5","post_6","post_7","post_8","post_9","post_10","post_11","post_13","post_14","post_15","post_16","post_17","post_18"
"2074","70419","1899",38.888888888889,61.111111111111,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","a","a","c","a","a","c","c","d","d","a","b","a","c","d","b","c","b","c","a","d","a","c","d","c","b","d","a","b","a","b","d","a","a"
"2075","79103","1899",50,NA,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","d","d","d","a","a","d","c","b","d","a","b","a","b","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076","70424","1899",44.444444444444,55.555555555556,"72",2020,"Spring","Martina Bode",0,1,"No","Y","c","b","b","e","a","c","d","d","b","d","a","e","a","a","b","f","a","c","b","b","e","a","c","d","f","b","d","e","b","a","a","c","a","c"
"2077","70427","1899",22.222222222222,NA,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","a","c","b","c","b","a","b","e","d","c","e","b","a","d","d","b","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078","70432","1899",NA,22.222222222222,"72",2020,"Spring","Martina Bode",1,0,"No","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","a","c","a","b","a","a","a","b","e","a","b","a","b","d","f","d"
"2079","70441","1899",38.888888888889,NA,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","b","a","a","b","a","d","b","b","d","a","b","a","a","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080","58423","1899",NA,5.5555555555556,"72",2020,"Spring","Martina Bode",0,1,"No","Y","c","e","e","f","c","d","e","f","e","e","e","e","c","d","e","f","d","e","e","e","f","b","d","e","f","e","e","e","e","c","d","e","f","d"
"2081","70442","1899",38.888888888889,55.555555555556,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","d","e","a","c","b","a","d","d","d","a","b","a","b","d","d","a","a","d","b","b","b","b","c","d","a","b","c","a","c","b","b","d","a","a"
"2082","79104","1899",38.888888888889,27.777777777778,"72",2020,"Spring","Martina Bode",0,1,"No","Y","c","b","c","f","b","d","d","e","b","c","b","b","a","a","d","a","a","c","c","a","d","b","a","d","e","d","d","a","b","a","d","d","a","a"
"2083","70445","1899",44.444444444444,61.111111111111,"72",2020,"Spring","Martina Bode",0,0,"No Answer","Y","c","d","b","a","a","b","a","c","e","d","e","b","b","a","d","a","a","b","b","b","a","a","c","e","c","b","d","a","b","a","a","d","a","a"
"2084","79105","1899",11.111111111111,27.777777777778,"72",2020,"Spring","Martina Bode",0,1,"No","Y","d","c","c","e","c","d","d","e","e","e","e","a","a","a","a","d","a","c","e","b","f","a","c","d","e","d","e","d","c","a","a","e","d","a"
"2085","44104","1899",NA,27.777777777778,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","d","c","e","a","b","d","b","b","b","c","b","a","b","b","b","b"
"2086","70453","1899",NA,38.888888888889,"72",2020,"Spring","Martina Bode",1,0,"No","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","a","b","b","b","c","c","c","b","c","a","b","a","d","d","a","a"
"2087","70456","1899",33.333333333333,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","b","e","c","f","a","b","d","a","d","e","e","b","a","b","d","b","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088","79106","1899",50,44.444444444444,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","b","b","f","b","c","d","c","b","c","a","a","a","a","b","a","c","c","b","b","f","b","a","d","b","b","c","a","c","a","a","d","a","c"
"2089","70458","1899",33.333333333333,66.666666666667,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","e","b","e","b","d","d","c","a","d","a","b","a","a","d","b","a","c","e","b","c","a","c","d","c","b","d","a","d","b","d","b","a","a"
"2090","70459","1899",83.333333333333,83.333333333333,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","b","b","c","a","c","d","c","b","d","b","c","b","b","d","a","a","d","b","b","c","a","c","d","c","b","d","b","b","b","b","d","a","a"
"2091","70462","1899",44.444444444444,NA,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","e","b","c","b","d","c","c","e","d","a","c","a","b","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092","70467","1899",NA,33.333333333333,"72",2020,"Spring","Martina Bode",1,0,"No","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","c","b","a","b","a","d","c","b","b","a","b","c","c","d","e","b"
"2093","70469","1899",22.222222222222,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","d","c","d","a","a","e","e","e","e","b","b","b","c","b","b","a","c","d","b","f","b","c","e","e","d","e","a","b","b","c","b","e","c"
"2094","70470","1899",38.888888888889,22.222222222222,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y","b","a","b","d","b","b","d","c","b","b","c","b","a","b","a","b","a","d","c","b","d","a","a","d","b","a","c","c","c","a","a","b","b","b"
"2095","79107","1899",33.333333333333,27.777777777778,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","d","e","b","f","b","d","d","e","b","e","e","d","a","d","d","d","a","c","b","b","f","a","d","e","c","c","e","e","e","a","d","e","d","a"
"2096","70471","1899",33.333333333333,44.444444444444,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","b","a","c","a","a","a","b","b","c","a","b","a","d","d","b","a","c","e","a","c","a","c","e","c","d","d","a","b","a","d","d","a","a"
"2097","70483","1899",NA,55.555555555556,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","a","b","d","a","c","d","d","d","d","a","d","b","c","d","a","b"
"2098","70487","1899",38.888888888889,16.666666666667,"72",2020,"Spring","Martina Bode",1,0,"No Answer","Y","c","c","b","c","a","d","e","d","a","b","e","e","b","b","d","f","a","c","a","a","c","c","b","e","e","a","e","c","b","c","b","c","b","d"
"2099","70489","1899",16.666666666667,27.777777777778,"72",2020,"Spring","Martina Bode",1,0,"No","Y","a","e","e","b","b","d","e","c","b","e","e","e","c","d","b","d","a","c","e","a","a","b","a","e","e","e","e","e","c","b","d","d","a","c"
"2100","70493","1899",83.333333333333,72.222222222222,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","b","b","c","a","c","d","c","b","d","b","d","a","a","d","a","c","c","b","b","f","a","c","d","c","b","d","b","c","a","a","d","a","c"
"2101","79108","1899",61.111111111111,33.333333333333,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","b","b","b","b","c","d","b","b","d","b","a","a","b","d","a","a","c","d","b","d","b","c","a","c","a","c","a","b","a","b","d","d","a"
"2102","70494","1899",38.888888888889,44.444444444444,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","e","e","f","b","d","e","c","b","d","e","b","b","b","d","f","a","c","b","c","b","b","c","a","a","e","d","b","c","b","b","d","f","a"
"2103","70495","1899",44.444444444444,61.111111111111,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","e","c","f","a","d","d","c","b","e","e","b","b","b","d","d","a","c","c","b","c","a","c","d","c","c","d","a","a","b","a","d","a","a"
"2104","34399","1899",NA,16.666666666667,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","e","e","e","f","b","a","e","f","e","e","e","e","c","d","e","d","d","b","e","d","d","a","b","a","d","c","c","d","c","a","c","c","c","b"
"2105","70501","1899",61.111111111111,72.222222222222,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","b","b","b","c","a","c","d","a","a","c","c","d","a","a","d","a","a","b","b","b","c","a","c","d","a","b","d","d","d","a","a","d","e","c"
"2106","70505","1899",44.444444444444,61.111111111111,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","d","b","c","b","d","e","c","c","c","b","a","b","a","d","a","a","b","c","b","c","a","d","d","c","a","d","b","b","b","c","c","a","a"
"2107","70507","1899",NA,61.111111111111,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","b","c","a","c","a","a","b","c","a","c","c","c","b","b","d","a","a","c","c","b","e","a","c","d","c","b","d","a","c","b","a","d","a","a"
"2108","70508","1899",61.111111111111,55.555555555556,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","b","a","c","a","b","d","c","b","d","b","c","a","a","d","a","a","c","a","b","f","a","a","d","c","b","d","a","d","a","a","d","a","a"
"2109","70509","1899",NA,27.777777777778,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","b","d","b","a","e","a","b","e","a","c","a","a","d","a","d"
"2110","70511","1899",44.444444444444,NA,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","c","a","c","b","a","d","c","b","d","a","b","a","b","d","b","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","70517","1899",33.333333333333,NA,"72",2020,"Spring","Martina Bode",0,1,"No","Y","d","c","b","c","b","a","a","c","a","b","a","b","a","b","b","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112","70523","1899",NA,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","b","b","c","e","b","c","c","d","b","a","c","d","b","a","b","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113","70525","1899",NA,38.888888888889,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","b","d","b","c","c","c","a","c","a","c","a","b","d","b","c"
"2114","70526","1899",66.666666666667,77.777777777778,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y","c","b","b","c","a","c","d","e","b","e","b","c","b","a","d","a","b","c","b","b","c","b","c","d","c","b","d","b","b","b","a","d","a","c"
"2115","70528","1899",22.222222222222,33.333333333333,"72",2020,"Spring","Martina Bode",0,1,"No","Y","d","a","d","c","b","d","e","a","c","c","e","e","a","a","d","d","c","c","a","a","c","b","d","d","c","c","e","e","b","a","d","d","e","c"
"2116","70530","1899",NA,55.555555555556,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","a","b","e","a","c","d","a","b","d","b","c","a","a","d","a","b"
"2117","70533","1899",55.555555555556,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","b","b","c","a","c","d","e","a","d","b","b","a","a","d","b","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118","70543","1899",61.111111111111,NA,"72",2020,"Spring","Martina Bode",1,0,"No","Y","d","b","a","b","a","c","a","c","b","d","b","d","a","b","d","d","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","70544","1899",66.666666666667,88.888888888889,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","a","b","c","a","a","d","c","b","c","b","c","b","c","d","a","c","c","b","b","c","a","c","d","c","b","d","b","b","b","b","d","a","c"
"2120","69891","1899",11.111111111111,16.666666666667,"72",2020,"Spring","Martina Bode",0,1,"No","Y","d","e","c","f","b","a","e","d","e","e","e","b","c","c","d","d","b","e","e","e","b","b","c","e","e","a","e","e","e","c","d","d","d","a"
"2121","70551","1899",66.666666666667,61.111111111111,"72",2020,"Spring","Martina Bode",1,0,"No","Y","b","b","a","c","b","b","d","c","b","c","b","b","b","b","d","a","a","c","b","b","c","b","c","c","c","b","c","b","b","b","a","d","a","b"
"2122","70552","1899",38.888888888889,27.777777777778,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","e","b","a","c","b","a","d","c","a","c","a","b","a","b","b","c","c","b","a","d","d","a","b","a","b","a","a","c","c","b","a","b","a","a"
"2123","70556","1899",44.444444444444,NA,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","c","c","b","a","c","d","c","c","e","a","d","a","a","d","a","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","42872","1899",16.666666666667,27.777777777778,"72",2020,"Spring","Martina Bode",0,1,"No","Y","c","b","a","b","b","a","b","f","a","c","a","b","a","b","b","b","a","c","a","c","a","a","d","b","c","b","e","e","d","a","d","b","e","b"
"2125","69893","1899",11.111111111111,27.777777777778,"72",2020,"Spring","Martina Bode",0,1,"No","Y","c","e","c","e","a","d","b","f","e","e","e","e","c","d","e","f","d","a","a","c","e","a","b","a","f","e","e","a","a","b","d","d","c","c"
"2126","70557","1899",NA,38.888888888889,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","d","c","b","c","c","d","e","c","e","a","b","a","a","b","b","c","a","a","e","b","b","a","a","c","c","b","e","e","b","c","b","d","f","a"
"2127","69894","1899",22.222222222222,11.111111111111,"72",2020,"Spring","Martina Bode",1,0,"No Answer","Y","c","b","e","f","c","c","d","f","c","e","a","c","a","d","b","d","b","d","c","d","f","c","a","d","f","d","e","a","c","c","d","b","d","d"
"2128","70558","1899",27.777777777778,44.444444444444,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","d","b","c","c","b","e","a","d","e","e","d","a","a","d","f","a","c","c","b","c","a","d","d","c","d","e","a","d","a","a","d","c","a"
"2129","79111","1899",NA,NA,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","b","d","b","e","a","c","d","b","b","c","c","c","b","c","c","e","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","70564","1899",66.666666666667,50,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","b","b","c","a","c","d","a","a","d","c","c","b","b","d","a","a","b","b","b","b","a","c","b","e","a","d","c","b","a","b","d","b","a"
"2131","70566","1899",NA,44.444444444444,"72",2020,"Spring","Martina Bode",0,1,"No Answer","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","a","b","b","a","c","d","a","b","c","a","d","a","c","d","d","a"
"2132","69897","1899",55.555555555556,61.111111111111,"72",2020,"Spring","Martina Bode",0,1,"No","Y","d","b","b","d","a","c","d","a","a","d","c","a","b","a","d","b","c","d","b","b","e","a","c","d","a","b","d","c","b","a","c","d","a","c"
"2133","70571","1899",27.777777777778,16.666666666667,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y","d","d","d","b","a","a","d","d","c","e","c","a","c","b","d","f","d","d","b","a","b","a","a","b","d","a","e","a","b","a","c","b","e","d"
"2134","70577","1899",NA,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","b","b","b","c","a","e","d","d","c","e","d","c","b","d","d","a","c","b","b","e","a","a","b","b","d","d","a","b","b","a","a","c","a"
"2135","70578","1899",NA,NA,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","c","b","a","b","b","a","a","a","b","b","a","b","a","c","a","a","a","c","a","b","a","a","c","a","b","c","b","b","a","b","b","c","a"
"2136","70580","1899",83.333333333333,83.333333333333,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","b","b","c","a","c","d","c","b","d","b","b","b","b","c","a","c","c","b","b","c","a","c","a","c","b","d","b","b","b","b","d","a","c"
"2137","70583","1899",50,55.555555555556,"72",2020,"Spring","Martina Bode",1,0,"No Answer","Y","b","e","b","b","a","c","d","a","b","e","a","a","b","d","d","c","a","c","b","b","f","a","c","d","a","b","d","a","b","a","d","d","a","a"
"2138","70585","1899",NA,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","a","b","b","e","b","c","d","a","b","c","b","b","a","b","d","a","a","b","a","d","b","b","c","b","d","a","c","d","a","b","c","b","d","a"
"2139","79112","1899",50,55.555555555556,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","c","a","a","a","c","d","e","b","d","b","d","a","d","c","a","b","b","c","b","e","a","c","d","c","b","d","d","c","a","a","b","a","a"
"2140","79113","1899",16.666666666667,22.222222222222,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","c","a","b","b","a","d","e","d","b","a","c","a","a","d","c","a","c","b","c","e","b","a","e","e","c","e","a","e","a","d","d","a","a"
"2141","70587","1899",38.888888888889,NA,"72",2020,"Spring","Martina Bode",0,0,NA,"Y","b","c","a","b","a","c","c","c","b","c","a","b","a","a","d","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142","70588","1899",NA,NA,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","b","d","a","c","b","a","c","a","d","a","d","a","a","b","c","e","b","c","a","b","c","b","a","a","c","b","a","c","a","a","b","b","a","a"
"2143","70590","1899",50,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","e","a","c","b","a","d","c","a","d","d","b","b","b","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144","70592","1899",27.777777777778,NA,"72",2020,"Spring","Martina Bode",1,0,"No","Y","d","a","c","b","b","c","d","a","a","d","c","b","a","c","d","d","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","70593","1899",NA,NA,"72",2020,"Spring","Martina Bode",0,0,"No Answer","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","b","c","d","b","a","b","b","a","d","a","b","b","b","d","a","a"
"2146","70594","1899",NA,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","c","b","a","a","c","a","c","d","c","a","a","b","a","b","a","b"
"2147","70596","1899",NA,66.666666666667,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","c","b","c","a","c","d","c","b","d","b","c","a","a","d","a","a"
"2148","70598","1899",50,38.888888888889,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","d","b","b","e","b","c","d","c","a","d","a","b","a","c","d","a","a","d","c","b","e","b","c","e","e","a","b","e","a","b","b","d","a","b"
"2149","70605","1899",61.111111111111,72.222222222222,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","d","b","a","f","a","c","d","e","b","d","b","b","a","d","d","a","c","d","b","b","a","a","c","d","c","b","d","b","b","a","a","d","a","c"
"2150","70608","1899",NA,27.777777777778,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","d","c","b","b","c","e","c","b","e","e","c","a","d","d","d","d"
"2151","70609","1899",44.444444444444,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","b","a","f","b","c","d","c","e","e","a","b","b","a","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","70610","1899",66.666666666667,NA,"72",2020,"Spring","Martina Bode",0,1,"No","Y","c","b","b","e","a","c","d","c","b","d","a","b","a","b","d","a","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","58510","1899",50,44.444444444444,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","e","b","c","b","c","d","c","e","c","a","b","b","a","d","d","c","a","b","b","c","a","c","b","d","b","c","a","b","a","c","d","d","b"
"2154","79114","1899",27.777777777778,27.777777777778,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","c","b","d","b","a","c","e","e","d","b","d","a","a","b","d","a","c","a","a","f","b","c","a","c","a","c","d","d","a","a","d","e","a"
"2155","70617","1899",38.888888888889,27.777777777778,"72",2020,"Spring","Martina Bode",0,0,"No","Y","a","e","b","c","a","c","a","e","b","c","d","a","a","a","b","a","a","a","c","d","d","a","c","d","e","b","e","a","b","a","c","b","e","a"
"2156","70618","1899",83.333333333333,38.888888888889,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","d","b","b","c","a","c","d","c","b","d","b","b","b","b","d","a","a","c","b","c","b","a","a","d","d","d","d","d","b","a","a","d","a","a"
"2157","70621","1899",55.555555555556,55.555555555556,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","c","d","c","a","a","d","c","b","d","b","c","a","d","d","a","a","c","e","b","f","a","c","b","c","b","d","a","e","b","a","d","a","a"
"2158","70623","1899",88.888888888889,77.777777777778,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","b","b","b","c","a","c","d","c","b","c","a","d","b","b","d","a","c","c","b","b","b","a","c","d","c","b","c","a","d","b","b","d","a","c"
"2159","70624","1899",44.444444444444,NA,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y","c","d","b","c","a","a","d","c","b","c","a","b","a","c","d","b","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","70625","1899",61.111111111111,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","d","b","c","c","a","a","d","c","b","d","d","b","b","a","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","70627","1899",72.222222222222,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","b","b","b","b","b","c","d","c","b","c","a","d","b","a","d","a","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","70637","1899",NA,38.888888888889,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","e","d","d","b","c","d","c","b","d","a","b","b","c","e","f","a"
"2163","79116","1899",55.555555555556,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","c","a","c","a","c","d","c","b","e","a","c","b","b","d","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","70643","1899",66.666666666667,77.777777777778,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","e","a","c","a","c","d","c","b","d","b","c","b","a","d","a","a","c","b","b","c","a","c","d","c","b","d","b","d","b","a","b","a","a"
"2165","71798","1899",61.111111111111,55.555555555556,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y","c","c","b","c","b","c","d","c","b","d","a","b","b","b","d","b","b","c","d","b","c","b","c","d","c","b","c","a","b","b","a","d","a","a"
"2166","70646","1899",72.222222222222,72.222222222222,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","d","b","c","a","a","d","c","b","d","b","c","b","b","d","a","a","c","b","b","e","a","a","d","c","b","d","b","b","b","b","d","a","a"
"2167","70649","1899",NA,NA,"72",2020,"Spring","Martina Bode",1,0,"I do not know","Y","b","c","c","c","a","a","c","c","a","c","a","c","a","b","b","a","c","c","b","d","c","b","b","c","a","c","c","b","c","b","b","c","c","a"
"2168","70652","1899",55.555555555556,72.222222222222,"72",2020,"Spring","Martina Bode",0,1,"No Answer","Y","b","b","b","c","a","b","a","c","b","c","a","b","a","a","d","a","b","b","b","b","c","a","c","d","c","b","c","a","b","a","b","d","a","b"
"2169","70655","1899",NA,61.111111111111,"72",2020,"Spring","Martina Bode",0,1,"No Answer","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","e","a","c","d","c","b","d","c","a","a","a","d","a","a"
"2170","58524","1899",44.444444444444,27.777777777778,"72",2020,"Spring","Martina Bode",1,0,"No","Y","d","b","b","b","a","a","a","c","b","c","b","c","a","d","e","a","a","d","d","b","d","a","b","b","a","b","c","a","b","a","d","b","a","a"
"2171","70661","1899",38.888888888889,NA,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","c","b","b","a","c","e","a","b","c","a","b","a","d","d","a","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","70662","1899",55.555555555556,61.111111111111,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","d","b","a","c","a","a","d","c","d","d","b","b","b","a","d","e","a","c","a","a","c","a","c","d","c","b","d","b","b","b","a","d","e","a"
"2173","70666","1899",55.555555555556,77.777777777778,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","a","a","b","e","a","b","c","c","b","c","a","d","b","b","d","a","a","a","b","b","e","a","c","d","c","b","d","a","d","b","b","d","a","a"
"2174","70675","1899",NA,50,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","b","b","b","a","c","d","b","c","c","b","d","a","c","b","a","d"
"2175","70676","1899",33.333333333333,50,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","e","b","c","a","d","e","e","e","c","b","b","b","a","b","d","a","c","c","b","e","a","c","a","c","b","c","a","c","b","a","b","a","c"
"2176","70680","1899",NA,50,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","b","c","c","b","c","c","a","b","b","d","c","b","d","d","d","c"
"2177","70681","1899",NA,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","c","b","c","a","b","a","c","d","b","b","d","a","b","a","c","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","71201","1899",66.666666666667,88.888888888889,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","b","b","e","a","c","a","c","b","d","b","e","b","d","a","a","c","b","b","b","b","a","c","d","c","b","d","b","d","b","a","d","a","c"
"2179","44185","1899",22.222222222222,NA,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","a","c","c","f","a","d","d","f","b","e","a","b","c","a","e","f","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180","70689","1899",NA,38.888888888889,"72",2020,"Spring","Martina Bode",1,0,"Yes","Y","c","a","b","c","b","b","c","d","b","a","d","a","b","b","b","b","b","a","b","b","d","b","c","e","c","b","e","a","b","a","d","d","f","a"
"2181","70695","1899",NA,NA,"72",2020,"Spring","Martina Bode",0,1,"Yes","Y","c","b","b","b","b","c","a","e","b","c","b","c","a","b","d","a","a","c","c","b","c","b","c","b","e","a","b","a","b","a","c","d","a","a"
"2182","70696","1899",27.777777777778,NA,"72",2020,"Spring","Martina Bode",1,0,"No","Y","c","a","a","d","b","c","a","c","c","a","c","d","a","b","c","b","b","c","c","b","b","b","b","b","b","b","c","a","b","a","b","d","c","a"
